STOCK CODE,SUBCATEGORY NAME,SHORT DESCRIPTION,IMAGE,MANUFACTURER,MANUFACTURER SKU,DBP,RRP
NWG-WGT260081,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox T25-W - 1-Year (License ONLY; HW SKU: WGT26000),https://www.leadersystems.com.au/Images/NWG-WGT260081.jpg,Watchguard,WGT260081,944,1279
NWG-WGT260065,Firewalls  Network Security,WatchGuard Standard Support for Firebox T25-W - 5-Year (License ONLY; HW SKU: WGT26000),https://www.leadersystems.com.au/Images/NWG-WGT260065.jpg,Watchguard,WGT260065,835,1131
NWG-WGVMC173,Cloud  Server Security,WatchGuard APT Blocker 3-yr for FireboxV Micro,https://www.leadersystems.com.au/Images/NWG-WGVMC173.jpg,Watchguard,WGVMC173,545,692
NWG-WGVMC203,Subscriptions  Licensing,WatchGuard Standard Support Renewal 3-yr for FireboxV Micro,https://www.leadersystems.com.au/Images/NWG-WGVMC203.jpg,Watchguard,WGVMC203,356,444
NWG-WGFCI30301,Firewalls  Network Security,WatchGuard FireCloud Internet Access - 1 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGFCI30301.jpg,Watchguard,WGFCI30301,89,111
NWG-WGFCI30501,Firewalls  Network Security,WatchGuard FireCloud Internet Access - 1 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGFCI30501.jpg,Watchguard,WGFCI30501,71,89
NWG-WGT250213,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T25 - 3-Year (License ONLY; HW SKU: WGT25000),https://www.leadersystems.com.au/Images/NWG-WGT250213.jpg,Watchguard,WGT250213,1575,2173
NWG-WGT250075,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox T25 - 5-Year (License ONLY; HW SKU: WGT25000),https://www.leadersystems.com.au/Images/NWG-WGT250075.jpg,Watchguard,WGT250075,1585,2186
NWG-WGM6901603,Firewalls  Network Security,WatchGuard High Availability for M690 - 3-Year (License ONLY; HW SKU: WGM690000),https://www.leadersystems.com.au/Images/NWG-WGM6901603.jpg,Watchguard,WGM6901603,2557,3463
NWG-WGM6900211,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox M690 - 1-Year (License ONLY; HW SKU: WGM690000),https://www.leadersystems.com.au/Images/NWG-WGM6900211.jpg,Watchguard,WGM6900211,8438,11427
NWG-WGA23022001,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP230W - 1-year (License ONLY; HW SKU: WGA230000),https://www.leadersystems.com.au/Images/NWG-WGA23022001.jpg,Watchguard,WGA23022001,143,194
NWG-WGM5900083,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox M590 - 3-Year (License ONLY; HW SKU: WGM590000),https://www.leadersystems.com.au/Images/NWG-WGM5900083.jpg,Watchguard,WGM5900083,18576,25153
NWG-WGM3901601,Firewalls  Network Security,WatchGuard High Availability for M390 - 1-Year (License ONLY; HW SKU: WGM390000),https://www.leadersystems.com.au/Images/NWG-WGM3901601.jpg,Watchguard,WGM3901601,389,527
NWG-WGM48000,WatchGuard Blank Appliance,WatchGuard Firebox M4800 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGM48000.jpg,Watchguard,WGM48000,8246,11079
NWG-WGM58000,WatchGuard Blank Appliance,WatchGuard Firebox M5800 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGM58000.jpg,Watchguard,WGM58000,10971,14772
NWG-WGT490085,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox T45-CW - 5-Year (License ONLY; HW SKU: WGT49000-AU),https://www.leadersystems.com.au/Images/NWG-WGT490085.jpg,Watchguard,WGT490085,7450,10088
NWG-WGA13022101,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP130 - 1-year (License ONLY; HW SKU: WGA130000),https://www.leadersystems.com.au/Images/NWG-WGA13022101.jpg,Watchguard,WGA13022101,86,117
NWG-WGA13022103,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP130 - 3-year (License ONLY; HW SKU: WGA130000),https://www.leadersystems.com.au/Images/NWG-WGA13022103.jpg,Watchguard,WGA13022103,172,233
NWG-WGT480085,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox T45-W-PoE - 5-Year (License ONLY; HW SKU: WGT48000-AU),https://www.leadersystems.com.au/Images/NWG-WGT480085.jpg,Watchguard,WGT480085,7104,9797
NWG-WGM2900073,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox M290 - 3-Year (License ONLY; HW SKU: WGM290000),https://www.leadersystems.com.au/Images/NWG-WGM2900073.jpg,Watchguard,WGM2900073,3261,4416
NWG-WGA43222101,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP432 - 1-year (License ONLY; HW SKU: WGA432000),https://www.leadersystems.com.au/Images/NWG-WGA43222101.jpg,Watchguard,WGA43222101,86,117
NWG-WGA33222101,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP332CR - 1-year (License ONLY; HW SKU: WGA332000),https://www.leadersystems.com.au/Images/NWG-WGA33222101.jpg,Watchguard,WGA33222101,86,117
NWG-WGA33022103,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP330 - 3-year (License ONLY; HW SKU: WGA330000)(License ONLY; HW SKU: WGA330000),https://www.leadersystems.com.au/Images/NWG-WGA33022103.jpg,Watchguard,WGA33022103,172,233
NWG-WGM48000061,Firewalls  Network Security,WatchGuard Standard Support for Firebox M4800 - 1-Year (License ONLY; HW SKU: WGM48000),https://www.leadersystems.com.au/Images/NWG-WGM48000061.jpg,Watchguard,WGM48000061,10543,14277
NWG-WGM480001601,Firewalls  Network Security,WatchGuard High Availability for M4800 - 1-Year (License ONLY; HW SKU: WGM48000),https://www.leadersystems.com.au/Images/NWG-WGM480001601.jpg,Watchguard,WGM480001601,2038,2760
NWG-WGM58000073,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox M5800 - 3-Year (License ONLY; HW SKU: WGM58000),https://www.leadersystems.com.au/Images/NWG-WGM58000073.jpg,Watchguard,WGM58000073,94503,137179
NWG-WGT480083,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox T45-W-PoE - 3-Year (License ONLY; HW SKU: WGT48000-AU),https://www.leadersystems.com.au/Images/NWG-WGT480083.jpg,Watchguard,WGT480083,3982,5491
NWG-WGT480061,Firewalls  Network Security,WatchGuard Standard Support for Firebox T45-W-PoE - 1-Year (License ONLY; HW SKU: WGT48000-AU),https://www.leadersystems.com.au/Images/NWG-WGT480061.jpg,Watchguard,WGT480061,609,840
NWG-WGT470215,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T45-PoE - 5-Year (License ONLY; HW SKU: WGT47000-AU),https://www.leadersystems.com.au/Images/NWG-WGT470215.jpg,Watchguard,WGT470215,5112,6923
NWG-WGT470213,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T45-PoE - 3-Year (License ONLY; HW SKU: WGT47000-AU),https://www.leadersystems.com.au/Images/NWG-WGT470213.jpg,Watchguard,WGT470213,2624,3553
NWG-WGT470061,Firewalls  Network Security,WatchGuard Standard Support for Firebox T45-PoE - 1-Year (License ONLY; HW SKU: WGT47000-AU),https://www.leadersystems.com.au/Images/NWG-WGT470061.jpg,Watchguard,WGT470061,478,648
NWG-WGT260215,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T25-W - 5-Year (License ONLY; HW SKU: WGT26000),https://www.leadersystems.com.au/Images/NWG-WGT260215.jpg,Watchguard,WGT260215,3576,4842
NWG-WGT260063,Firewalls  Network Security,WatchGuard Standard Support for Firebox T25-W - 3-Year (License ONLY; HW SKU: WGT26000),https://www.leadersystems.com.au/Images/NWG-WGT260063.jpg,Watchguard,WGT260063,532,721
NWG-WGT260061,Firewalls  Network Security,WatchGuard Standard Support for Firebox T25-W - 1-Year (License ONLY; HW SKU: WGT26000),https://www.leadersystems.com.au/Images/NWG-WGT260061.jpg,Watchguard,WGT260061,320,434
NWG-WGT250061,Firewalls  Network Security,WatchGuard Standard Support for Firebox T25 - 1-Year (License ONLY; HW SKU: WGT25000),https://www.leadersystems.com.au/Images/NWG-WGT250061.jpg,Watchguard,WGT250061,263,363
NWG-WGT250023,Firewalls  Network Security,WatchGuard NFR for Firebox T25 - 3 Year (License ONLY; HW SKU: WGT25000),https://www.leadersystems.com.au/Images/NWG-WGT250023.jpg,Watchguard,WGT250023,0,718.74
NWG-WGM6900083,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox M690 - 3-Year (License ONLY; HW SKU: WGM690000),https://www.leadersystems.com.au/Images/NWG-WGM6900083.jpg,Watchguard,WGM6900083,25789,34922
NWG-WGM6900073,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox M690 - 3-Year (License ONLY; HW SKU: WGM690000),https://www.leadersystems.com.au/Images/NWG-WGM6900073.jpg,Watchguard,WGM6900073,13558,18360
NWG-WGM3900083,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox M390 - 3-Year (License ONLY; HW SKU: WGM390000),https://www.leadersystems.com.au/Images/NWG-WGM3900083.jpg,Watchguard,WGM3900083,9342,12650
NWG-WGMDRM30201,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 1 Year - 51 to 100 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30201.jpg,Watchguard,WGMDRM30201,86,102.17
NWG-WGM3900081,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox M390 - 1-Year (License ONLY; HW SKU: WGM390000),https://www.leadersystems.com.au/Images/NWG-WGM3900081.jpg,Watchguard,WGM3900081,3999,5415
NWG-WGM2900071,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox M290 - 1-Year (License ONLY; HW SKU: WGM290000),https://www.leadersystems.com.au/Images/NWG-WGM2900071.jpg,Watchguard,WGM2900071,1413,1914
NWG-WGM2900063,Firewalls  Network Security,WatchGuard Standard Support for Firebox M290 - 3-Year (License ONLY; HW SKU: WGM290000),https://www.leadersystems.com.au/Images/NWG-WGM2900063.jpg,Watchguard,WGM2900063,1539,2084
NWG-WGA43022103,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP430CR - 3-year (License ONLY; HW SKU: WGA430000),https://www.leadersystems.com.au/Images/NWG-WGA43022103.jpg,Watchguard,WGA43022103,172,233
NWG-WGA43022101,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP430CR - 1-year (License ONLY; HW SKU: WGA430000),https://www.leadersystems.com.au/Images/NWG-WGA43022101.jpg,Watchguard,WGA43022101,86,117
NWG-WGA33222003,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP332CR - 3-year (License ONLY; HW SKU: WGA332000),https://www.leadersystems.com.au/Images/NWG-WGA33222003.jpg,Watchguard,WGA33222003,286,388
NWG-WGA33200503,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP332CR NFR - 3-year (License ONLY; HW SKU: WGA332000),https://www.leadersystems.com.au/Images/NWG-WGA33200503.jpg,Watchguard,WGA33200503,148,1148
NWG-WGA33022105,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP330 - 5-year (License ONLY; HW SKU: WGA330000),https://www.leadersystems.com.au/Images/NWG-WGA33022105.jpg,Watchguard,WGA33022105,257,349
NWG-WGM48000063,Firewalls  Network Security,WatchGuard Standard Support for Firebox M4800 - 3-Year (License ONLY; HW SKU: WGM48000),https://www.leadersystems.com.au/Images/NWG-WGM48000063.jpg,Watchguard,WGM48000063,15515,21009
NWG-WGM580001603,Firewalls  Network Security,WatchGuard High Availability for M5800 - 3-Year (License ONLY; HW SKU: WGM58000),https://www.leadersystems.com.au/Images/NWG-WGM580001603.jpg,Watchguard,WGM580001603,19336,26184
NWG-WGM58000201,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for M5800 - 1-Year (License ONLY; HW SKU: WGM58000),https://www.leadersystems.com.au/Images/NWG-WGM58000201.jpg,Watchguard,WGM58000201,31018,42002
NWG-WGA332000,WatchGuard Blank Appliance,WatchGuard AP332CR Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGA332000.jpg,Watchguard,WGA332000,832,1157
NWG-WGT48000-AU,WatchGuard Blank Appliance,WatchGuard Firebox T45-W-PoE  Appliance Only (AU) – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGT48000-AU.jpg,Watchguard,WGT48000-AU,911,1220
NWG-WGT85000-AU,WatchGuard Blank Appliance,WatchGuard Firebox T85-PoE Appliance Only (AU) – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGT85000-AU.jpg,Watchguard,WGT85000-AU,1222.22,1729
NWG-WGT490215,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T45-CW - 5-Year (License ONLY; HW SKU: WGT49000-AU),https://www.leadersystems.com.au/Images/NWG-WGT490215.jpg,Watchguard,WGT490215,7049,9546
NWG-WGT480213,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T45-W-PoE - 3-Year (License ONLY; HW SKU: WGT48000-AU),https://www.leadersystems.com.au/Images/NWG-WGT480213.jpg,Watchguard,WGT480213,3594,4957
NWG-WGT480071,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox T45-W-PoE - 1-Year (License ONLY; HW SKU: WGT48000-AU),https://www.leadersystems.com.au/Images/NWG-WGT480071.jpg,Watchguard,WGT480071,933,1287
NWG-WGT470081,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox T45-PoE - 1-Year (License ONLY; HW SKU: WGT47000-AU),https://www.leadersystems.com.au/Images/NWG-WGT470081.jpg,Watchguard,WGT470081,1291,1748
NWG-WG9027,Watchguard Accessories,WatchGuard Firebox M 3rd Gen Multispeed PoE+ Module with Power Adapter (AU),https://www.leadersystems.com.au/Images/NWG-WG9027.jpg,Watchguard,WG9027,2208,2978
NWG-WGT260083,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox T25-W - 3-Year (License ONLY; HW SKU: WGT26000),https://www.leadersystems.com.au/Images/NWG-WGT260083.jpg,Watchguard,WGT260083,2117,2867
NWG-WGT250203,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox T25 - 3-Year (License ONLY; HW SKU: WGT25000),https://www.leadersystems.com.au/Images/NWG-WGT250203.jpg,Watchguard,WGT250203,725,1001
NWG-WGT250083,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox T25 - 3-Year (License ONLY; HW SKU: WGT25000),https://www.leadersystems.com.au/Images/NWG-WGT250083.jpg,Watchguard,WGT250083,1755,2421
NWG-WGM6901601,Firewalls  Network Security,WatchGuard High Availability for M690 - 1-Year (License ONLY; HW SKU: WGM690000),https://www.leadersystems.com.au/Images/NWG-WGM6901601.jpg,Watchguard,WGM6901601,1064,1441
NWG-WGA23022003,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP230W - 3-year (License ONLY; HW SKU: WGA230000),https://www.leadersystems.com.au/Images/NWG-WGA23022003.jpg,Watchguard,WGA23022003,286,388
NWG-WGM5901601,Firewalls  Network Security,WatchGuard High Availability for M590 - 1-Year (License ONLY; HW SKU: WGM590000),https://www.leadersystems.com.au/Images/NWG-WGM5901601.jpg,Watchguard,WGM5901601,767,1039
NWG-WGM5900073,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox M590 - 3-Year (License ONLY; HW SKU: WGM590000),https://www.leadersystems.com.au/Images/NWG-WGM5900073.jpg,Watchguard,WGM5900073,9765,13224
NWG-WGM5900063,Firewalls  Network Security,WatchGuard Standard Support for Firebox M590 - 3-Year (License ONLY; HW SKU: WGM590000),https://www.leadersystems.com.au/Images/NWG-WGM5900063.jpg,Watchguard,WGM5900063,4622,6260
NWG-WGM2900213,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox M290 - 3-Year (License ONLY; HW SKU: WGM290000),https://www.leadersystems.com.au/Images/NWG-WGM2900213.jpg,Watchguard,WGM2900213,5561,7530
NWG-WGA43222001,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP432 - 1-year (License ONLY; HW SKU: WGA432000),https://www.leadersystems.com.au/Images/NWG-WGA43222001.jpg,Watchguard,WGA43222001,143,194
NWG-WGA33222105,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP332CR - 5-year (License ONLY; HW SKU: WGA332000),https://www.leadersystems.com.au/Images/NWG-WGA33222105.jpg,Watchguard,WGA33222105,257,349
NWG-WGA23022105,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP230W - 5-year (License ONLY; HW SKU: WGA230000),https://www.leadersystems.com.au/Images/NWG-WGA23022105.jpg,Watchguard,WGA23022105,257,349
NWG-WGM48000211,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox M4800 - 1-Year (License ONLY; HW SKU: WGM48000),https://www.leadersystems.com.au/Images/NWG-WGM48000211.jpg,Watchguard,WGM48000211,19096,25858
NWG-WGM58000061,Firewalls  Network Security,WatchGuard Standard Support for Firebox M5800 - 1-Year (License ONLY; HW SKU: WGM58000),https://www.leadersystems.com.au/Images/NWG-WGM58000061.jpg,Watchguard,WGM58000061,32460,43954
NWG-WGM58000071,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox M5800 - 1-Year (License ONLY; HW SKU: WGM58000),https://www.leadersystems.com.au/Images/NWG-WGM58000071.jpg,Watchguard,WGM58000071,41825,85649
NWG-WGM48000203,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox M4800 - 3-Year (License ONLY; HW SKU: WGM48000),https://www.leadersystems.com.au/Images/NWG-WGM48000203.jpg,Watchguard,WGM48000203,23547,31885
NWG-WGMDRM30301,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 1 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30301.jpg,Watchguard,WGMDRM30301,73,86.72
NWG-WGMDRM30401,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 1 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30401.jpg,Watchguard,WGMDRM30401,60,71.28
NWG-WGMDRM30103,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 3 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30103.jpg,Watchguard,WGMDRM30103,239,283.93
NWG-WGMDRM30303,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 3 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30303.jpg,Watchguard,WGMDRM30303,175,207.9
NWG-WGA432000,WatchGuard Blank Appliance,WatchGuard AP432 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGA432000.jpg,Watchguard,WGA432000,853,1187
NWG-WGM290000,WatchGuard Blank Appliance,WatchGuard Firebox M290 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGM290000.jpg,Watchguard,WGM290000,1739,2263
NWG-WGT25000,WatchGuard Blank Appliance,WatchGuard Firebox T25 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGT25000.jpg,Watchguard,WGT25000,394,542
NWG-WGT490071,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox T45-CW - 1-Year (License ONLY; HW SKU: WGT49000-AU),https://www.leadersystems.com.au/Images/NWG-WGT490071.jpg,Watchguard,WGT490071,911,1234
NWG-WGT490061,Firewalls  Network Security,WatchGuard Standard Support for Firebox T45-CW - 1-Year (License ONLY; HW SKU: WGT49000-AU),https://www.leadersystems.com.au/Images/NWG-WGT490061.jpg,Watchguard,WGT490061,568,769
NWG-WGA13000503,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP130 NFR - 3-year (License ONLY; HW SKU: WGA130000),https://www.leadersystems.com.au/Images/NWG-WGA13000503.jpg,Watchguard,WGA13000503,148,717
NWG-WGT480065,Firewalls  Network Security,WatchGuard Standard Support for Firebox T45-W-PoE - 5-Year (License ONLY; HW SKU: WGT48000-AU),https://www.leadersystems.com.au/Images/NWG-WGT480065.jpg,Watchguard,WGT480065,1577,2175
NWG-WGMDRT30403,Managed Detection  Response (MDR),WatchGuard Total MDR - 3 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRT30403.jpg,Watchguard,WGMDRT30403,277,329.08
NWG-WGMDRT30301,Managed Detection  Response (MDR),WatchGuard Total MDR - 1 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRT30301.jpg,Watchguard,WGMDRT30301,106,125.93
NWG-WGT260075,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox T25-W - 5-Year (License ONLY; HW SKU: WGT26000),https://www.leadersystems.com.au/Images/NWG-WGT260075.jpg,Watchguard,WGT260075,1894,2565
NWG-WGT260071,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox T25-W - 1-Year (License ONLY; HW SKU: WGT26000),https://www.leadersystems.com.au/Images/NWG-WGT260071.jpg,Watchguard,WGT260071,484,656
NWG-WGT250215,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T25 - 5-Year (License ONLY; HW SKU: WGT25000),https://www.leadersystems.com.au/Images/NWG-WGT250215.jpg,Watchguard,WGT250215,2958,4079
NWG-WGT250211,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T25 - 1-Year (License ONLY; HW SKU: WGT25000),https://www.leadersystems.com.au/Images/NWG-WGT250211.jpg,Watchguard,WGT250211,606,836
NWG-WGM6900213,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox M690 - 3-Year (License ONLY; HW SKU: WGM690000),https://www.leadersystems.com.au/Images/NWG-WGM6900213.jpg,Watchguard,WGM6900213,23118,31304
NWG-WGM6900203,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox M690 - 3-Year (License ONLY; HW SKU: WGM690000),https://www.leadersystems.com.au/Images/NWG-WGM6900203.jpg,Watchguard,WGM6900203,10938,14812
NWG-WGM6900071,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox M690 - 1-Year (License ONLY; HW SKU: WGM690000),https://www.leadersystems.com.au/Images/NWG-WGM6900071.jpg,Watchguard,WGM6900071,5892,7979
NWG-WGMDRT30303,Managed Detection  Response (MDR),WatchGuard Total MDR - 3 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRT30303.jpg,Watchguard,WGMDRT30303,318,377.78
NWG-WGM6900063,Firewalls  Network Security,WatchGuard Standard Support for Firebox M690 - 3-Year (License ONLY; HW SKU: WGM690000),https://www.leadersystems.com.au/Images/NWG-WGM6900063.jpg,Watchguard,WGM6900063,6430,8708
NWG-WGM3901603,Firewalls  Network Security,WatchGuard High Availability for M390 - 3-Year (License ONLY; HW SKU: WGM390000),https://www.leadersystems.com.au/Images/NWG-WGM3901603.jpg,Watchguard,WGM3901603,938,1271
NWG-WGM3900071,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox M390 - 1-Year (License ONLY; HW SKU: WGM390000),https://www.leadersystems.com.au/Images/NWG-WGM3900071.jpg,Watchguard,WGM3900071,2134,2890
NWG-WGM3900061,Firewalls  Network Security,WatchGuard Standard Support for Firebox M390 - 1-Year (License ONLY; HW SKU: WGM390000),https://www.leadersystems.com.au/Images/NWG-WGM3900061.jpg,Watchguard,WGM3900061,1310,1774
NWG-WGM2900203,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox M290 - 3-Year (License ONLY; HW SKU: WGM290000),https://www.leadersystems.com.au/Images/NWG-WGM2900203.jpg,Watchguard,WGM2900203,2632,3564
NWG-WGT1850063,Firewalls  Network Security,WatchGuard Standard Support for Firebox T185 - 3-Year (License ONLY; HW SKU: WGT185000),https://www.leadersystems.com.au/Images/NWG-WGT1850063.jpg,Watchguard,WGT1850063,2792,3781
NWG-WGT18501605,Firewalls  Network Security,WatchGuard  Standard Support for Firebox T185 High Availability - 5-Year (License ONLY; HW SKU: WGT185000),https://www.leadersystems.com.au/Images/NWG-WGT18501605.jpg,Watchguard,WGT18501605,2654,3595
NWG-WGT185343,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for Firebox T185,https://www.leadersystems.com.au/Images/NWG-WGT185343.jpg,Watchguard,WGT185343,4079,5082
NWG-WGM2900081,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox M290 - 1-Year (License ONLY; HW SKU: WGM290000),https://www.leadersystems.com.au/Images/NWG-WGM2900081.jpg,Watchguard,WGM2900081,2654,3595
NWG-WGA43222103,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP432 - 3-year (License ONLY; HW SKU: WGA432000),https://www.leadersystems.com.au/Images/NWG-WGA43222103.jpg,Watchguard,WGA43222103,172,233
NWG-WGA43222005,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP432 - 5-year (License ONLY; HW SKU: WGA432000),https://www.leadersystems.com.au/Images/NWG-WGA43222005.jpg,Watchguard,WGA43222005,429,581
NWG-WGA33222103,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP332CR - 3-year (License ONLY; HW SKU: WGA332000),https://www.leadersystems.com.au/Images/NWG-WGA33222103.jpg,Watchguard,WGA33222103,172,233
NWG-WGA33222005,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP332CR - 5-year (License ONLY; HW SKU: WGA332000),https://www.leadersystems.com.au/Images/NWG-WGA33222005.jpg,Watchguard,WGA33222005,429,581
NWG-WGA33022101,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP330 - 1-year (License ONLY; HW SKU: WGA330000),https://www.leadersystems.com.au/Images/NWG-WGA33022101.jpg,Watchguard,WGA33022101,86,117
NWG-WGT1850071,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox T185 - 1-Year (License ONLY; HW SKU: WGT185000),https://www.leadersystems.com.au/Images/NWG-WGT1850071.jpg,Watchguard,WGT1850071,2082,2820
NWG-WGT1850085,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox T185 - 5-Year (License ONLY; HW SKU: WGT185000),https://www.leadersystems.com.au/Images/NWG-WGT1850085.jpg,Watchguard,WGT1850085,11871,16074
NWG-WGT185203,Subscriptions  Licensing,WatchGuard Standard Support Renewal 3-yr for Firebox T185,https://www.leadersystems.com.au/Images/NWG-WGT185203.jpg,Watchguard,WGT185203,1604,1999
NWG-WGT18521801,Subscriptions  Licensing,WatchGuard Cloud 1-month data retention for T185 - 1-yr,https://www.leadersystems.com.au/Images/NWG-WGT18521801.jpg,Watchguard,WGT18521801,473,589
NWG-WGA33022003,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP330 - 3-year (License ONLY; HW SKU: WGA330000),https://www.leadersystems.com.au/Images/NWG-WGA33022003.jpg,Watchguard,WGA33022003,286,388
NWG-WGM58000081,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox M5800 - 1-Year (License ONLY; HW SKU: WGM58000),https://www.leadersystems.com.au/Images/NWG-WGM58000081.jpg,Watchguard,WGM58000081,82872,120289
NWG-WGM58000211,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox M5800 - 1-Year (License ONLY; HW SKU: WGM58000),https://www.leadersystems.com.au/Images/NWG-WGM58000211.jpg,Watchguard,WGM58000211,70773,102719
NWG-WGM48000201,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for M4800 - 1-Year (License ONLY; HW SKU: WGM48000),https://www.leadersystems.com.au/Images/NWG-WGM48000201.jpg,Watchguard,WGM48000201,9920,13433
